"시도별(17개)","규모별","산업분류별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"전라남도","5규모(300인이상)","P.교육 서비스업(85)","2023. 1/2","693","56","55","1","5","5",".7",
"전라남도","5규모(300인이상)","P.교육 서비스업(85)","2023. 2/2","593","12","10","2","4","4",".7",
"전라남도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","6781","621","563","58","92","98","1.3",
"전라남도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","6923","300","257","43","128","128","1.8",
"전라남도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","310","4","3","1","0","23","0",
"전라남도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","326","27","16","11","11","9","3.3",
"전라남도","중소규모(5~299인)","전산업","2023. 1/2","346884","28320","24524","3796","10514","10180","2.9",
"전라남도","중소규모(5~299인)","전산업","2023. 2/2","356806","23277","20616","2661","9562","9562","2.6",
"전라남도","중소규모(5~299인)","BC 광공업 (05-34)","2023. 1/2","74347","4765","3634","1131","3611","3449","4.6",
"전라남도","중소규모(5~299인)","BC 광공업 (05-34)","2023. 2/2","73623","4706","3832","874","3244","3168","4.2",
"전라남도","중소규모(5~299인)","B.광업(05~08)","2023. 1/2","849","28","21","7","23","23","2.6",
"전라남도","중소규모(5~299인)","B.광업(05~08)","2023. 2/2","651","32","32","0","12","12","1.8",
"전라남도","중소규모(5~299인)","C.제조업(10~34)","2023. 1/2","73498","4738","3612","1126","3587","3426","4.7",
"전라남도","중소규모(5~299인)","C.제조업(10~34)","2023. 2/2","72971","4674","3800","874","3232","3156","4.2",
"전라남도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","272538","23555","20890","2665","6904","6731","2.5",
"전라남도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","283183","18571","16784","1787","6318","6393","2.2",
"전라남도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","2843","28","28","0","21","21",".7",
"전라남도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","2762","29","23","6","14","14",".5",
"전라남도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","4898","146","128","18","144","144","2.9",
"전라남도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","4902","164","151","13","128","107","2.5",
"전라남도","중소규모(5~299인)","F.건설업(41~42)","2023. 1/2","57746","8716","8341","375","1015","1127","1.7",
"전라남도","중소규모(5~299인)","F.건설업(41~42)","2023. 2/2","62381","7764","7427","337","1524","1454","2.4",
"전라남도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","35519","2238","1756","482","1130","1176","3.1",
"전라남도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","36087","1883","1652","231","1071","1130","2.9",
"전라남도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","138309","10595","9481","1114","3556","3237","2.5",
"전라남도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","143248","7704","6751","953","3026","3155","2.1",
"전라남도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","40963","2007","1312","695","1202","1191","2.9",
"전라남도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","41468","1221","954","267","698","655","1.7",
"전라남도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 1/2","26553","1319","1043","276","601","647","2.2",
"전라남도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 2/2","26527","876","728","148","441","478","1.6",
"전라남도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 1/2","20419","1280","658","622","974","978","4.6",
"전라남도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 2/2","20678","642","390","252","452","415","2.1",
"전라남도","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 1/2","8966","919","713","206","529","529","5.6",
"전라남도","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 2/2","9560","1007","924","83","630","652","6.2",
"전라남도","중소규모(5~299인)","J.정보통신업(58~63)","2023. 1/2","4002","265","221","44","112","112","2.7",
"전라남도","중소규모(5~299인)","J.정보통신업(58~63)","2023. 2/2","4191","270","261","9","127","127","2.9",
"전라남도","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 1/2","13700","434","404","30","95","80",".7",
"전라남도","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 2/2","13837","280","280","0","104","98",".7",
"전라남도","중소규모(5~299인)","L.부동산업(68)","2023. 1/2","6614","268","236","32","113","100","1.7",
"전라남도","중소규모(5~299인)","L.부동산업(68)","2023. 2/2","6399","591","559","32","84","80","1.3",
"전라남도","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","14659","985","836","149","438","414","2.9",
"전라남도","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","15329","735","612","123","412","379","2.6",
"전라남도","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","17052","1338","1284","54","546","79","3.1",
"전라남도","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","18738","1299","1105","194","432","607","2.3",
"전라남도","중소규모(5~299인)","P.교육 서비스업(85)","2023. 1/2","10276","1102","1077","25","105","102","1",
"전라남도","중소규모(5~299인)","P.교육 서비스업(85)","2023. 2/2","10328","456","444","12","145","140","1.4",
"전라남도","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","71708","6170","5405","765","1944","2088","2.6",
"전라남도","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","73921","3918","3412","506","1534","1491","2",
"전라남도","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","6804","418","356","62","170","174","2.4",
"전라남도","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","7477","280","238","42","144","213","1.9",
"전라남도","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","6298","169","159","10","97","136","1.5",
"전라남도","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","6155","261","229","32","146","138","2.3",
"경상북도","5규모(300인이상)","전산업","2023. 1/2","108851","5241","4824","417","1334","1594","1.2",
"경상북도","5규모(300인이상)","전산업","2023. 2/2","116009","8134","7534","600","1642","1748","1.4",
"경상북도","5규모(300인이상)","BC 광공업 (05-34)","2023. 1/2","69863","1567","1449","118","917","1005","1.3",
"경상북도","5규모(300인이상)","BC 광공업 (05-34)","2023. 2/2","75195","5621","5402","219","947","936","1.2",
"경상북도","5규모(300인이상)","B.광업(05~08)","2023. 1/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","B.광업(05~08)","2023. 2/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","C.제조업(10~34)","2023. 1/2","69863","1567","1449","118","917","1005","1.3",
"경상북도","5규모(300인이상)","C.제조업(10~34)","2023. 2/2","75195","5621","5402","219","947","936","1.2",
"경상북도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","38988","3674","3375","299","417","589","1.1",
"경상북도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","40813","2513","2132","381","695","811","1.7",
"경상북도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","4276","0","0","0","2","2","0",
"경상북도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","4149","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","F.건설업(41~42)","2023. 1/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","F.건설업(41~42)","2023. 2/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","32648","3571","3272","299","416","587","1.3",
"경상북도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","33524","2211","1833","378","613","729","1.8",
"경상북도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","6340","103","103","0","2","2","0",
"경상북도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","7290","302","299","3","83","83","1.1",
"경상북도","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 1/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 2/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 1/2","2064","103","103","0","0","0","0",
"경상북도","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 2/2","3141","302","299","3","83","83","2.6",
"경상북도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 1/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 2/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","J.정보통신업(58~63)","2023. 1/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","J.정보통신업(58~63)","2023. 2/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 1/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 2/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","L.부동산업(68)","2023. 1/2","719","89","89","0","0","0","0",
"경상북도","5규모(300인이상)","L.부동산업(68)","2023. 2/2","1154","193","193","0","0","0","0",
"경상북도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","6008","320","245","75","137","137","2.2",
"경상북도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","6705","274","250","24","117","139","1.7",
"경상북도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","3204","291","282","9","26","51",".8",
"경상북도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","2958","149","149","0","8","8",".3",
"경상북도","5규모(300인이상)","P.교육 서비스업(85)","2023. 1/2","11207","1594","1497","97","25","174",".2",
"경상북도","5규모(300인이상)","P.교육 서비스업(85)","2023. 2/2","11029","784","711","73","44","122",".4",
"경상북도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","11509","1277","1159","118","228","225","1.9",
"경상북도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","11678","810","529","281","444","460","3.7",
"경상북도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","0","0","0","0","0","0","0",
"경상북도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","0","0","0","0","0","0","0",
"경상북도","중소규모(5~299인)","전산업","2023. 1/2","506546","44053","36128","7925","16587","16895","3.2",
"경상북도","중소규모(5~299인)","전산업","2023. 2/2","507608","33081","27966","5115","14271","16273","2.7",
"경상북도","중소규모(5~299인)","BC 광공업 (05-34)","2023. 1/2","191657","13313","8965","4348","8790","8926","4.4",
"경상북도","중소규모(5~299인)","BC 광공업 (05-34)","2023. 2/2","189870","10892","7814","3078","6975","7350","3.5",
"경상북도","중소규모(5~299인)","B.광업(05~08)","2023. 1/2","889","51","45","6","18","15","2",
"경상북도","중소규모(5~299인)","B.광업(05~08)","2023. 2/2","964","19","17","2","28","25","2.8",
"경상북도","중소규모(5~299인)","C.제조업(10~34)","2023. 1/2","190768","13262","8920","4342","8772","8911","4.4",
"경상북도","중소규모(5~299인)","C.제조업(10~34)","2023. 2/2","188906","10873","7797","3076","6947","7325","3.5",
"경상북도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","314889","30740","27164","3576","7797","7969","2.4",
"경상북도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","317738","22189","20152","2037","7296","8923","2.2",
"경상북도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","2953","13","13","0","6","6",".2",
"경상북도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","2821","3","3","0","2","0",".1",
"경상북도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","7615","336","329","7","131","133","1.7",
"경상북도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","7522","179","147","32","162","162","2.1",
"경상북도","중소규모(5~299인)","F.건설업(41~42)","2023. 1/2","49411","9850","9681","169","380","394",".8",
"경상북도","중소규모(5~299인)","F.건설업(41~42)","2023. 2/2","49380","6851","6702","149","760","760","1.5",
"경상북도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","44319","3450","3077","373","1485","1525","3.2",
"경상북도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","44963","3523","3200","323","1696","1779","3.6",
"경상북도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","180633","14743","13350","1393","3704","3830","2",
"경상북도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","182812","10526","9252","1274","4250","5495","2.3",
"경상북도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","40527","2698","1055","1643","2227","2220","5.2",
"경상북도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","40584","1288","997","291","590","889","1.4",
"경상북도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 1/2","31170","2262","2189","73","728","707","2.3",
"경상북도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 2/2","31809","2086","1900","186","1006","1066","3.1",
"경상북도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 1/2","19785","2240","601","1639","1925","1935","8.9",
"경상북도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 2/2","19027","945","665","280","523","824","2.7",
"경상북도","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 1/2","13148","1188","889","299","757","818","5.4",
"경상북도","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2023. 2/2","13154","1437","1300","137","690","713","5",
"경상북도","중소규모(5~299인)","J.정보통신업(58~63)","2023. 1/2","4634","207","203","4","168","159","3.5",
"경상북도","중소규모(5~299인)","J.정보통신업(58~63)","2023. 2/2","4840","190","178","12","55","55","1.1",
"경상북도","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 1/2","13156","238","238","0","127","120","1",
"경상북도","중소규모(5~299인)","K.금융 및 보험업(64~66)","2023. 2/2","13897","150","150","0","10","10",".1",
"경상북도","중소규모(5~299인)","L.부동산업(68)","2023. 1/2","7829","269","260","9","9","9",".1",
"경상북도","중소규모(5~299인)","L.부동산업(68)","2023. 2/2","7790","402","359","43","54","54",".7",
"경상북도","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","20197","1150","889","261","651","661","3.1",
"경상북도","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","20664","816","663","153","272","326","1.3",
"경상북도","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","19799","1642","1553","89","277","230","1.4",
"경상북도","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","19755","957","907","50","372","710","1.8",
"경상북도","중소규모(5~299인)","P.교육 서비스업(85)","2023. 1/2","20191","2528","2450","78","189","172",".9",
"경상북도","중소규모(5~299인)","P.교육 서비스업(85)","2023. 2/2","19294","694","623","71","379","420","1.9",
"경상북도","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","85765","7703","6887","816","2159","2249","2.5",
"경상북도","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","89471","6336","5557","779","2637","3436","2.9",
"경상북도","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","9165","627","553","74","143","154","1.5",
"경상북도","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","8867","288","275","13","174","187","1.9",
"경상북도","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","10072","487","430","57","146","221","1.4",
"경상북도","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","9450","854","721","133","199","200","2.1",
"경상남도","5규모(300인이상)","전산업","2023. 1/2","121793","5272","4817","455","1710","1725","1.4",
"경상남도","5규모(300인이상)","전산업","2023. 2/2","128931","7107","5870","1237","1537","1607","1.2",
"경상남도","5규모(300인이상)","BC 광공업 (05-34)","2023. 1/2","78004","2039","1856","183","603","598",".8",
"경상남도","5규모(300인이상)","BC 광공업 (05-34)","2023. 2/2","80454","1814","1714","100","554","553",".7",
"경상남도","5규모(300인이상)","B.광업(05~08)","2023. 1/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","B.광업(05~08)","2023. 2/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","C.제조업(10~34)","2023. 1/2","78004","2039","1856","183","603","598",".8",
"경상남도","5규모(300인이상)","C.제조업(10~34)","2023. 2/2","80454","1814","1714","100","554","553",".7",
"경상남도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","43789","3233","2961","272","1107","1127","2.5",
"경상남도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","48477","5293","4156","1137","983","1054","2",
"경상남도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","1890","0","0","0","1","1",".1",
"경상남도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","1730","43","38","5","0","0","0",
"경상남도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","F.건설업(41~42)","2023. 1/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","F.건설업(41~42)","2023. 2/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","789","5","5","0","6","6",".8",
"경상남도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","830","5","5","0","6","6",".7",
"경상남도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","37418","3211","2939","272","1089","1109","2.8",
"경상남도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","38938","2455","2193","262","689","760","1.7",
"경상남도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","5582","17","17","0","11","11",".2",
"경상남도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","8709","2833","1959","874","289","289","3.2",
"경상남도","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 1/2","789","5","5","0","6","6",".8",
"경상남도","5규모(300인이상)","G.도매 및 소매업(45~47)","2023. 2/2","830","5","5","0","6","6",".7",
"경상남도","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 1/2","2860","0","0","0","10","10",".3",
"경상남도","5규모(300인이상)","H.운수 및 창고업(49~52)","2023. 2/2","6121","2769","1900","869","289","289","4.5",
"경상남도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 1/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2023. 2/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","J.정보통신업(58~63)","2023. 1/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","J.정보통신업(58~63)","2023. 2/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 1/2","832","17","17","0","0","0","0",
"경상남도","5규모(300인이상)","K.금융 및 보험업(64~66)","2023. 2/2","858","21","21","0","0","0","0",
"경상남도","5규모(300인이상)","L.부동산업(68)","2023. 1/2","3988","230","230","0","414","414","9.4",
"경상남도","5규모(300인이상)","L.부동산업(68)","2023. 2/2","4194","113","110","3","0","0","0",
"경상남도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 1/2","3597","249","182","67","94","115","2.5",
"경상남도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2023. 2/2","3810","450","375","75","129","129","3.3",
"경상남도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 1/2","8886","846","791","55","110","110","1.2",
"경상남도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2023. 2/2","10248","806","767","39","167","167","1.6",
"경상남도","5규모(300인이상)","P.교육 서비스업(85)","2023. 1/2","2062","152","149","3","1","1","0",
"경상남도","5규모(300인이상)","P.교육 서비스업(85)","2023. 2/2","2231","177","174","3","0","0","0",
"경상남도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 1/2","18885","1734","1587","147","471","470","2.4",
"경상남도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2023. 2/2","18455","910","766","144","393","464","2.1",
"경상남도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 1/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2023. 2/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 1/2","0","0","0","0","0","0","0",
"경상남도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2023. 2/2","0","0","0","0","0","0","0",
"경상남도","중소규모(5~299인)","전산업","2023. 1/2","630107","43264","35969","7295","19565","19297","3",
"경상남도","중소규모(5~299인)","전산업","2023. 2/2","640922","32918","26851","6067","17292","17502","2.6",
"경상남도","중소규모(5~299인)","BC 광공업 (05-34)","2023. 1/2","256974","16482","12418","4064","10363","10199","3.9",
"경상남도","중소규모(5~299인)","BC 광공업 (05-34)","2023. 2/2","258633","13114","9599","3515","9030","9052","3.4",
"경상남도","중소규모(5~299인)","B.광업(05~08)","2023. 1/2","556","29","23","6","9","9","1.6",
"경상남도","중소규모(5~299인)","B.광업(05~08)","2023. 2/2","590","19","17","2","2","2",".3",
"경상남도","중소규모(5~299인)","C.제조업(10~34)","2023. 1/2","256418","16453","12395","4058","10353","10190","3.9",
"경상남도","중소규모(5~299인)","C.제조업(10~34)","2023. 2/2","258043","13095","9582","3513","9027","9050","3.4",
"경상남도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 1/2","373133","26782","23551","3231","9202","9098","2.4",
"경상남도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2023. 2/2","382289","19804","17252","2552","8262","8450","2.1",
"경상남도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 1/2","2371","21","21","0","0","0","0",
"경상남도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2023. 2/2","2345","5","5","0","2","2",".1",
"경상남도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 1/2","7850","311","295","16","135","135","1.7",
"경상남도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2023. 2/2","7906","190","167","23","137","127","1.7",
"경상남도","중소규모(5~299인)","F.건설업(41~42)","2023. 1/2","53816","3709","3304","405","946","936","1.7",
"경상남도","중소규모(5~299인)","F.건설업(41~42)","2023. 2/2","54516","3176","2872","304","908","870","1.6",
"경상남도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 1/2","57155","3221","2744","477","1700","1692","2.9",
"경상남도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2023. 2/2","58379","2996","2737","259","1137","1141","1.9",
"경상남도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 1/2","207255","17137","15935","1202","4270","4188","2",
"경상남도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2023. 2/2","214122","11471","10086","1385","4436","4658","2",
"경상남도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 1/2","54908","2715","1568","1147","2286","2281","4",
"경상남도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2023. 2/2","55272","2161","1556","605","1781","1781","3.1",
"경상남도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 1/2","41478","1904","1716","188","995","984","2.3",
"경상남도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2023. 2/2","41863","1612","1398","214","711","715","1.7",
"경상남도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2023. 1/2","26291","2109","1009","1100","1917","1925","6.8",
