"시도별(17개)","규모별","산업분류별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"충청남도","5규모(300인이상)","G.도매 및 소매업(45~47)","2024. 1/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","G.도매 및 소매업(45~47)","2024. 2/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","H.운수 및 창고업(49~52)","2024. 1/2","1898","511","499","12","351","395","15.6",
"충청남도","5규모(300인이상)","H.운수 및 창고업(49~52)","2024. 2/2","2074","390","332","58","253","253","10.9",
"충청남도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2024. 1/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2024. 2/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","J.정보통신업(58~63)","2024. 1/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","J.정보통신업(58~63)","2024. 2/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","K.금융 및 보험업(64~66)","2024. 1/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","K.금융 및 보험업(64~66)","2024. 2/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","L.부동산업(68)","2024. 1/2","457","74","74","0","11","11","2.4",
"충청남도","5규모(300인이상)","L.부동산업(68)","2024. 2/2","450","44","44","0","3","3",".7",
"충청남도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 1/2","2528","147","81","66","71","53","2.7",
"충청남도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 2/2","2549","151","109","42","82","75","3.1",
"충청남도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","6072","945","928","17","93","91","1.5",
"충청남도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","6193","527","477","50","117","117","1.9",
"충청남도","5규모(300인이상)","P.교육 서비스업(85)","2024. 1/2","10249","846","830","16","121","121","1.2",
"충청남도","5규모(300인이상)","P.교육 서비스업(85)","2024. 2/2","10279","711","682","29","144","144","1.4",
"충청남도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 1/2","10343","845","726","119","249","233","2.4",
"충청남도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 2/2","10147","805","397","408","668","660","6.2",
"충청남도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 1/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 2/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 1/2","0","0","0","0","0","0","0",
"충청남도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 2/2","0","0","0","0","0","0","0",
"충청남도","중소규모(5~299인)","전산업","2024. 1/2","473631","41762","37064","4698","15685","15902","3.2",
"충청남도","중소규모(5~299인)","전산업","2024. 2/2","475111","34462","30492","3970","15204","15354","3.1",
"충청남도","중소규모(5~299인)","BC 광공업 (05-34)","2024. 1/2","195971","11323","8880","2443","7820","7801","3.8",
"충청남도","중소규모(5~299인)","BC 광공업 (05-34)","2024. 2/2","195240","12184","9470","2714","7672","7504","3.8",
"충청남도","중소규모(5~299인)","B.광업(05~08)","2024. 1/2","717","54","50","4","10","10","1.4",
"충청남도","중소규모(5~299인)","B.광업(05~08)","2024. 2/2","707","31","28","3","11","11","1.5",
"충청남도","중소규모(5~299인)","C.제조업(10~34)","2024. 1/2","195254","11269","8830","2439","7810","7791","3.8",
"충청남도","중소규모(5~299인)","C.제조업(10~34)","2024. 2/2","194533","12154","9441","2713","7660","7493","3.8",
"충청남도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 1/2","277660","30438","28183","2255","7865","8100","2.8",
"충청남도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 2/2","279872","22278","21022","1256","7533","7850","2.6",
"충청남도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 1/2","3336","25","20","5","81","78","2.4",
"충청남도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 2/2","3297","44","33","11","55","51","1.6",
"충청남도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 1/2","5928","271","231","40","175","175","2.9",
"충청남도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 2/2","5937","281","216","65","191","180","3.1",
"충청남도","중소규모(5~299인)","F.건설업(41~42)","2024. 1/2","48679","9358","8774","584","1269","1394","2.5",
"충청남도","중소규모(5~299인)","F.건설업(41~42)","2024. 2/2","47509","9166","9166","0","1588","1812","3.2",
"충청남도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 1/2","41865","4278","4092","186","1406","1415","3.2",
"충청남도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 2/2","42415","3181","3045","136","1179","1192","2.7",
"충청남도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 1/2","150555","15032","14110","922","4075","4177","2.6",
"충청남도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 2/2","152996","8833","7905","928","4189","4294","2.7",
"충청남도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 1/2","36560","1770","1207","563","1115","1115","3",
"충청남도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 2/2","36951","1098","907","191","577","553","1.5",
"충청남도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2024. 1/2","29287","2386","2222","164","995","979","3.3",
"충청남도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2024. 2/2","29543","1736","1624","112","711","724","2.4",
"충청남도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2024. 1/2","17958","1234","686","548","828","830","4.4",
"충청남도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2024. 2/2","18093","675","517","158","379","383","2.1",
"충청남도","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2024. 1/2","12578","1892","1869","23","411","435","3.2",
"충청남도","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2024. 2/2","12871","1445","1421","24","468","468","3.5",
"충청남도","중소규모(5~299인)","J.정보통신업(58~63)","2024. 1/2","3389","184","176","8","152","152","4.3",
"충청남도","중소규모(5~299인)","J.정보통신업(58~63)","2024. 2/2","3384","201","179","22","73","75","2.1",
"충청남도","중소규모(5~299인)","K.금융 및 보험업(64~66)","2024. 1/2","11877","328","325","3","54","54",".5",
"충청남도","중소규모(5~299인)","K.금융 및 보험업(64~66)","2024. 2/2","12177","178","178","0","70","44",".6",
"충청남도","중소규모(5~299인)","L.부동산업(68)","2024. 1/2","7355","482","445","37","127","127","1.7",
"충청남도","중소규모(5~299인)","L.부동산업(68)","2024. 2/2","7595","498","440","58","156","178","2",
"충청남도","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 1/2","17479","1061","991","70","287","332","1.6",
"충청남도","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 2/2","17129","726","686","40","479","479","2.7",
"충청남도","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","22777","2505","2159","346","1158","1158","4.8",
"충청남도","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","23738","1547","1107","440","813","813","3.3",
"충청남도","중소규모(5~299인)","P.교육 서비스업(85)","2024. 1/2","13970","2536","2508","28","156","156","1.1",
"충청남도","중소규모(5~299인)","P.교육 서비스업(85)","2024. 2/2","14092","585","551","34","172","182","1.2",
"충청남도","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 1/2","69416","7410","7078","332","1868","1928","2.6",
"충청남도","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 2/2","70614","4545","4295","250","2132","2215","2.9",
"충청남도","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 1/2","5312","279","256","23","95","90","1.8",
"충청남도","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 2/2","5389","149","129","20","75","75","1.4",
"충청남도","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 1/2","8317","489","442","47","211","211","2.5",
"충청남도","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 2/2","8503","503","481","22","170","170","2",
"전북특별자치도","5규모(300인이상)","전산업","2024. 1/2","42059","2452","2267","185","799","938","1.9",
"전북특별자치도","5규모(300인이상)","전산업","2024. 2/2","42387","2192","1886","306","752","908","1.7",
"전북특별자치도","5규모(300인이상)","BC 광공업 (05-34)","2024. 1/2","18982","525","462","63","237","237","1.2",
"전북특별자치도","5규모(300인이상)","BC 광공업 (05-34)","2024. 2/2","19546","615","523","92","166","166",".8",
"전북특별자치도","5규모(300인이상)","B.광업(05~08)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","B.광업(05~08)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","C.제조업(10~34)","2024. 1/2","18982","525","462","63","237","237","1.2",
"전북특별자치도","5규모(300인이상)","C.제조업(10~34)","2024. 2/2","19546","615","523","92","166","166",".8",
"전북특별자치도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 1/2","23077","1927","1805","122","562","701","2.4",
"전북특별자치도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 2/2","22841","1577","1363","214","586","742","2.5",
"전북특별자치도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","F.건설업(41~42)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","F.건설업(41~42)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 1/2","20245","1841","1719","122","362","500","1.8",
"전북특별자치도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 2/2","19947","1474","1260","214","552","708","2.7",
"전북특별자치도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 1/2","2832","86","86","0","201","201","6.6",
"전북특별자치도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 2/2","2895","103","103","0","33","33","1.1",
"전북특별자치도","5규모(300인이상)","G.도매 및 소매업(45~47)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","G.도매 및 소매업(45~47)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","H.운수 및 창고업(49~52)","2024. 1/2","421","32","32","0","4","4",".9",
"전북특별자치도","5규모(300인이상)","H.운수 및 창고업(49~52)","2024. 2/2","419","23","23","0","5","5","1.2",
"전북특별자치도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","J.정보통신업(58~63)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","J.정보통신업(58~63)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","K.금융 및 보험업(64~66)","2024. 1/2","2411","55","55","0","196","196","7.5",
"전북특별자치도","5규모(300인이상)","K.금융 및 보험업(64~66)","2024. 2/2","2476","80","80","0","28","28","1.1",
"전북특별자치도","5규모(300인이상)","L.부동산업(68)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","L.부동산업(68)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 1/2","2795","119","119","0","125","125","4.3",
"전북특별자치도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 2/2","2823","220","178","42","32","32","1.1",
"전북특별자치도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","981","81","81","0","0","0","0",
"전북특별자치도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","968","93","93","0","0","0","0",
"전북특별자치도","5규모(300인이상)","P.교육 서비스업(85)","2024. 1/2","4725","792","788","4","12","153",".3",
"전북특별자치도","5규모(300인이상)","P.교육 서비스업(85)","2024. 2/2","4741","549","548","1","4","159",".1",
"전북특별자치도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 1/2","11744","849","731","118","225","222","1.9",
"전북특별자치도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 2/2","11414","613","441","172","516","517","4.3",
"전북특별자치도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","중소규모(5~299인)","전산업","2024. 1/2","314027","25693","23524","2169","7674","7671","2.4",
"전북특별자치도","중소규모(5~299인)","전산업","2024. 2/2","315963","21426","19835","1591","7252","7144","2.2",
"전북특별자치도","중소규모(5~299인)","BC 광공업 (05-34)","2024. 1/2","77867","4863","3603","1260","3008","2971","3.7",
"전북특별자치도","중소규모(5~299인)","BC 광공업 (05-34)","2024. 2/2","77479","4100","3336","764","2036","2009","2.6",
"전북특별자치도","중소규모(5~299인)","B.광업(05~08)","2024. 1/2","648","64","60","4","14","12","2.1",
"전북특별자치도","중소규모(5~299인)","B.광업(05~08)","2024. 2/2","655","61","50","11","18","18","2.7",
"전북특별자치도","중소규모(5~299인)","C.제조업(10~34)","2024. 1/2","77219","4799","3543","1256","2995","2959","3.7",
"전북특별자치도","중소규모(5~299인)","C.제조업(10~34)","2024. 2/2","76824","4040","3286","754","2018","1990","2.6",
"전북특별자치도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 1/2","236159","20830","19921","909","4665","4700","1.9",
"전북특별자치도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 2/2","238485","17326","16499","827","5216","5135","2.1",
"전북특별자치도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 1/2","2548","48","44","4","18","18",".7",
"전북특별자치도","중소규모(5~299인)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 2/2","2560","34","29","5","27","27","1",
"전북특별자치도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 1/2","4340","221","205","16","131","120","2.9",
"전북특별자치도","중소규모(5~299인)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 2/2","4358","175","166","9","62","53","1.4",
"전북특별자치도","중소규모(5~299인)","F.건설업(41~42)","2024. 1/2","34071","4660","4601","59","453","442","1.3",
"전북특별자치도","중소규모(5~299인)","F.건설업(41~42)","2024. 2/2","33311","5102","5023","79","624","587","1.8",
"전북특별자치도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 1/2","32508","2582","2481","101","670","708","2",
"전북특별자치도","중소규모(5~299인)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 2/2","32262","2173","2064","109","625","604","1.9",
"전북특별자치도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 1/2","135726","12176","11548","628","2978","2994","2.1",
"전북특별자치도","중소규모(5~299인)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 2/2","138977","9006","8449","557","3078","3052","2.2",
"전북특별자치도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 1/2","33854","1412","1291","121","564","556","1.6",
"전북특별자치도","중소규모(5~299인)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 2/2","33935","1045","964","81","889","892","2.6",
"전북특별자치도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2024. 1/2","24165","1483","1433","50","372","361","1.5",
"전북특별자치도","중소규모(5~299인)","G.도매 및 소매업(45~47)","2024. 2/2","24234","1105","1035","70","335","306","1.4",
"전북특별자치도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2024. 1/2","14503","676","593","83","302","294","2",
"전북특별자치도","중소규모(5~299인)","H.운수 및 창고업(49~52)","2024. 2/2","14525","540","472","68","461","464","3.1",
"전북특별자치도","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2024. 1/2","8343","1099","1048","51","298","347","3.4",
"전북특별자치도","중소규모(5~299인)","I.숙박 및 음식점업(55~56)","2024. 2/2","8028","1068","1028","40","290","298","3.5",
"전북특별자치도","중소규모(5~299인)","J.정보통신업(58~63)","2024. 1/2","4293","389","355","34","103","103","2.3",
"전북특별자치도","중소규모(5~299인)","J.정보통신업(58~63)","2024. 2/2","4280","178","170","8","361","361","7.8",
"전북특별자치도","중소규모(5~299인)","K.금융 및 보험업(64~66)","2024. 1/2","12510","299","299","0","142","142","1.1",
"전북특별자치도","중소규모(5~299인)","K.금융 및 보험업(64~66)","2024. 2/2","12570","293","293","0","39","39",".3",
"전북특별자치도","중소규모(5~299인)","L.부동산업(68)","2024. 1/2","7345","408","400","8","42","42",".6",
"전북특별자치도","중소규모(5~299인)","L.부동산업(68)","2024. 2/2","7485","534","534","0","43","57",".6",
"전북특별자치도","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 1/2","14206","801","726","75","360","330","2.5",
"전북특별자치도","중소규모(5~299인)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 2/2","14769","789","741","48","368","327","2.4",
"전북특별자치도","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","15326","1619","1495","124","359","390","2.3",
"전북특별자치도","중소규모(5~299인)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","15236","927","871","56","248","274","1.6",
"전북특별자치도","중소규모(5~299인)","P.교육 서비스업(85)","2024. 1/2","12537","1791","1791","0","125","146","1",
"전북특별자치도","중소규모(5~299인)","P.교육 서비스업(85)","2024. 2/2","12663","710","682","28","112","164",".9",
"전북특별자치도","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 1/2","70156","6247","5943","304","1573","1632","2.2",
"전북특별자치도","중소규모(5~299인)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 2/2","72409","4864","4538","326","1920","1839","2.6",
"전북특별자치도","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 1/2","5140","666","600","66","153","152","2.9",
"전북특별자치도","중소규모(5~299인)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 2/2","5224","484","404","80","169","177","3.1",
"전북특별자치도","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 1/2","6676","423","388","35","234","182","3.4",
"전북특별자치도","중소규모(5~299인)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 2/2","6832","524","512","12","156","160","2.2",
"전라남도","5규모(300인이상)","전산업","2024. 1/2","45611","1296","1233","63","308","341",".7",
"전라남도","5규모(300인이상)","전산업","2024. 2/2","43357","1060","984","76","319","760",".7",
"전라남도","5규모(300인이상)","BC 광공업 (05-34)","2024. 1/2","27868","501","470","31","177","152",".6",
"전라남도","5규모(300인이상)","BC 광공업 (05-34)","2024. 2/2","25571","235","226","9","130","264",".5",
"전라남도","5규모(300인이상)","B.광업(05~08)","2024. 1/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","B.광업(05~08)","2024. 2/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","C.제조업(10~34)","2024. 1/2","27868","501","470","31","177","152",".6",
"전라남도","5규모(300인이상)","C.제조업(10~34)","2024. 2/2","25571","235","226","9","130","264",".5",
"전라남도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 1/2","17742","796","762","34","131","189",".7",
"전라남도","5규모(300인이상)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 2/2","17786","824","758","66","189","496","1.1",
"전라남도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 1/2","4136","16","16","0","17","17",".4",
"전라남도","5규모(300인이상)","D.전기, 가스, 증기 및 공기 조절 공급업(35)","2024. 2/2","4194","5","2","3","3","3",".1",
"전라남도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 1/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)","2024. 2/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","F.건설업(41~42)","2024. 1/2","3054","4","4","0","0","36","0",
"전라남도","5규모(300인이상)","F.건설업(41~42)","2024. 2/2","3118","330","316","14","16","285",".5",
"전라남도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 1/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","GI 도매 및 소매업 숙박 및 음식점업(45-47,55-56) (GI)","2024. 2/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 1/2","9795","776","743","33","62","84",".6",
"전라남도","5규모(300인이상)","ELS 사업;개인,공공서비스업(36-39,68-96)","2024. 2/2","9712","448","400","48","130","168","1.3",
"전라남도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 1/2","4893","16","16","0","69","69","1.4",
"전라남도","5규모(300인이상)","DHJK 전기,운수,통신,금융업(DHJK0, 35,49-52,58-66)","2024. 2/2","4956","46","42","4","43","43",".9",
"전라남도","5규모(300인이상)","G.도매 및 소매업(45~47)","2024. 1/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","G.도매 및 소매업(45~47)","2024. 2/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","H.운수 및 창고업(49~52)","2024. 1/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","H.운수 및 창고업(49~52)","2024. 2/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2024. 1/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","I.숙박 및 음식점업(55~56)","2024. 2/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","J.정보통신업(58~63)","2024. 1/2","757","0","0","0","52","52","6.4",
"전라남도","5규모(300인이상)","J.정보통신업(58~63)","2024. 2/2","762","41","39","2","41","41","5.1",
"전라남도","5규모(300인이상)","K.금융 및 보험업(64~66)","2024. 1/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","K.금융 및 보험업(64~66)","2024. 2/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","L.부동산업(68)","2024. 1/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","L.부동산업(68)","2024. 2/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 1/2","1018","49","49","0","0","23","0",
"전라남도","5규모(300인이상)","M.전문, 과학 및 기술 서비스업(70~73)","2024. 2/2","1020","28","28","0","0","0","0",
"전라남도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 1/2","788","50","45","5","12","12","1.5",
"전라남도","5규모(300인이상)","N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)","2024. 2/2","830","51","45","6","9","9","1.1",
"전라남도","5규모(300인이상)","P.교육 서비스업(85)","2024. 1/2","557","31","29","2","2","2",".4",
"전라남도","5규모(300인이상)","P.교육 서비스업(85)","2024. 2/2","555","21","21","0","0","0","0",
"전라남도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 1/2","7112","642","617","25","40","40",".6",
"전라남도","5규모(300인이상)","Q.보건업 및 사회복지 서비스업(86~87)","2024. 2/2","6984","314","281","33","94","131","1.3",
"전라남도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 1/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","R.예술, 스포츠 및 여가관련 서비스업(90~91)","2024. 2/2","0","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 1/2","319","3","3","0","8","8","2.4",
"전라남도","5규모(300인이상)","S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","2024. 2/2","323","34","25","9","26","26","7.4",
"전라남도","중소규모(5~299인)","전산업","2024. 1/2","358532","26514","24004","2510","8767","8810","2.4",
"전라남도","중소규모(5~299인)","전산업","2024. 2/2","356450","25321","23370","1951","8039","8204","2.2",
"전라남도","중소규모(5~299인)","BC 광공업 (05-34)","2024. 1/2","72781","3884","3280","604","2554","2487","3.4",
"전라남도","중소규모(5~299인)","BC 광공업 (05-34)","2024. 2/2","73736","4311","3875","436","2032","1989","2.7",
"전라남도","중소규모(5~299인)","B.광업(05~08)","2024. 1/2","668","22","22","0","16","16","2.3",
"전라남도","중소규모(5~299인)","B.광업(05~08)","2024. 2/2","649","39","34","5","17","18","2.6",
"전라남도","중소규모(5~299인)","C.제조업(10~34)","2024. 1/2","72113","3862","3258","604","2539","2471","3.4",
"전라남도","중소규모(5~299인)","C.제조업(10~34)","2024. 2/2","73087","4273","3841","432","2016","1971","2.7",
"전라남도","중소규모(5~299인)","DS 사회간접자본 및 기타서비스업(35-96)(D-S)","2024. 1/2","285750","22630","20725","1905","6213","6323","2.1",
