"시도별(17개)","규모별","직종별","시점","현원[명]","구인인원[명]","채용인원[명]","미충원인원[명]","부족인원[명]","채용계획인원[명]","부족률[%]",
"충청남도","중소규모(5~299인)","90 농림어업직","2022. 1/2","1764","682","682","0","17","17","1",
"충청남도","중소규모(5~299인)","90 농림어업직","2022. 2/2","1222","379","378","1","167","167","12",
"충청남도","중소규모(5~299인)","전직종","2022. 1/2","458613","39139","33647","5492","19050","18969","4",
"충청남도","중소규모(5~299인)","전직종","2022. 2/2","467563","36560","29254","7306","19933","20783","4.1",
"충청남도","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 1/2","100451","4286","3604","682","2395","2366","2.3",
"충청남도","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 2/2","101460","3839","3052","787","2265","2310","2.2",
"충청남도","중소규모(5~299인)","1 연구직 및 공학기술직","2022. 1/2","41266","2485","2205","280","1588","1595","3.7",
"충청남도","중소규모(5~299인)","1 연구직 및 공학기술직","2022. 2/2","40657","2113","1681","432","1731","1719","4.1",
"충청남도","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 1/2","30542","4752","4703","49","561","578","1.8",
"충청남도","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 2/2","32474","1830","1542","288","799","781","2.4",
"충청남도","중소규모(5~299인)","3 보건ㆍ의료직","2022. 1/2","19168","1384","1107","277","968","985","4.8",
"충청남도","중소규모(5~299인)","3 보건ㆍ의료직","2022. 2/2","18977","1455","1068","387","894","936","4.5",
"충청남도","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 1/2","3476","266","257","9","107","114","3",
"충청남도","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 2/2","3312","175","165","10","147","147","4.2",
"충청남도","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 1/2","51065","6008","5774","234","1652","1623","3.1",
"충청남도","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 2/2","53025","3745","3190","555","1770","1883","3.2",
"충청남도","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 1/2","49283","3171","2430","741","2059","2028","4",
"충청남도","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 2/2","52945","3090","2259","831","2295","2340","4.2",
"충청남도","중소규모(5~299인)","7 건설ㆍ채굴직","2022. 1/2","19001","4706","4596","110","655","655","3.3",
"충청남도","중소규모(5~299인)","7 건설ㆍ채굴직","2022. 2/2","20430","7859","7800","59","1006","1158","4.7",
"충청남도","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2022. 1/2","142598","11399","8290","3109","9047","9008","6",
"충청남도","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2022. 2/2","143062","12076","8122","3954","8859","9342","5.8",
"충청남도","중소규모(5~299인)","9 농림어업직","2022. 1/2","1764","682","682","0","17","17","1",
"충청남도","중소규모(5~299인)","9 농림어업직","2022. 2/2","1222","379","378","1","167","167","12",
"전북특별자치도","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2022. 1/2","223","6","4","2","0","0","0",
"전북특별자치도","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2022. 2/2","240","1","1","0","0","0","0",
"전북특별자치도","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2022. 1/2","6674","235","225","10","33","33",".5",
"전북특별자치도","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2022. 2/2","7021","176","166","10","39","40",".6",
"전북특별자치도","5규모(300인이상)","03 금융ㆍ보험직","2022. 1/2","477","19","19","0","1","1",".2",
"전북특별자치도","5규모(300인이상)","03 금융ㆍ보험직","2022. 2/2","498","5","5","0","3","3",".6",
"전북특별자치도","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2022. 1/2","117","7","7","0","0","0","0",
"전북특별자치도","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2022. 2/2","108","8","8","0","0","0","0",
"전북특별자치도","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2022. 1/2","24","14","14","0","2","2","7.7",
"전북특별자치도","5규모(300인이상)","12 자연ㆍ생명과학 연구직","2022. 2/2","25","3","3","0","0","0","0",
"전북특별자치도","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2022. 1/2","536","22","15","7","11","11","2",
"전북특별자치도","5규모(300인이상)","13 정보통신 연구개발직 및 공학 기술직","2022. 2/2","591","26","23","3","5","5",".8",
"전북특별자치도","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 1/2","528","29","27","2","24","24","4.3",
"전북특별자치도","5규모(300인이상)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 2/2","577","25","19","6","22","22","3.7",
"전북특별자치도","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2022. 1/2","2785","49","42","7","29","29","1",
"전북특별자치도","5규모(300인이상)","15 제조 연구개발직 및 공학 기술직","2022. 2/2","2889","43","43","0","50","50","1.7",
"전북특별자치도","5규모(300인이상)","21 교육직","2022. 1/2","3345","936","936","0","0","140","0",
"전북특별자치도","5규모(300인이상)","21 교육직","2022. 2/2","3175","633","630","3","3","130",".1",
"전북특별자치도","5규모(300인이상)","22 법률직","2022. 1/2","19","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","22 법률직","2022. 2/2","25","1","1","0","0","0","0",
"전북특별자치도","5규모(300인이상)","23 사회복지ㆍ종교직","2022. 1/2","114","13","13","0","2","2","1.7",
"전북특별자치도","5규모(300인이상)","23 사회복지ㆍ종교직","2022. 2/2","112","7","5","2","3","4","2.6",
"전북특별자치도","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2022. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","24 경찰ㆍ소방ㆍ교도직","2022. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","25 군인 ","2022. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","25 군인 ","2022. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","30 보건ㆍ의료직","2022. 1/2","9177","734","648","86","396","396","4.1",
"전북특별자치도","5규모(300인이상)","30 보건ㆍ의료직","2022. 2/2","8929","579","352","227","352","426","3.8",
"전북특별자치도","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2022. 1/2","73","2","2","0","0","0","0",
"전북특별자치도","5규모(300인이상)","41 예술ㆍ디자인ㆍ방송직","2022. 2/2","71","1","1","0","0","0","0",
"전북특별자치도","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2022. 1/2","39","3","3","0","0","0","0",
"전북특별자치도","5규모(300인이상)","42 스포츠ㆍ레크리에이션직","2022. 2/2","42","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","51 미용ㆍ예식 서비스직","2022. 1/2","17","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","51 미용ㆍ예식 서비스직","2022. 2/2","16","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","53 음식 서비스직","2022. 1/2","419","33","22","11","20","20","4.6",
"전북특별자치도","5규모(300인이상)","53 음식 서비스직","2022. 2/2","400","33","22","11","26","26","6.1",
"전북특별자치도","5규모(300인이상)","54 경호ㆍ경비직","2022. 1/2","369","35","33","2","7","7","1.9",
"전북특별자치도","5규모(300인이상)","54 경호ㆍ경비직","2022. 2/2","377","14","14","0","3","3",".8",
"전북특별자치도","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2022. 1/2","232","22","15","7","10","10","4.1",
"전북특별자치도","5규모(300인이상)","55 돌봄 서비스직(간병ㆍ육아)","2022. 2/2","241","46","36","10","11","11","4.4",
"전북특별자치도","5규모(300인이상)","56 청소 및 기타 개인서비스직","2022. 1/2","878","80","70","10","29","29","3.2",
"전북특별자치도","5규모(300인이상)","56 청소 및 기타 개인서비스직","2022. 2/2","898","42","29","13","16","19","1.8",
"전북특별자치도","5규모(300인이상)","61 영업ㆍ판매직","2022. 1/2","1275","170","170","0","1","1",".1",
"전북특별자치도","5규모(300인이상)","61 영업ㆍ판매직","2022. 2/2","1361","120","119","1","5","5",".4",
"전북특별자치도","5규모(300인이상)","62 운전ㆍ운송직","2022. 1/2","888","25","24","1","1","1",".1",
"전북특별자치도","5규모(300인이상)","62 운전ㆍ운송직","2022. 2/2","894","32","26","6","11","11","1.2",
"전북특별자치도","5규모(300인이상)","70 건설ㆍ채굴직","2022. 1/2","342","43","41","2","4","4","1.2",
"전북특별자치도","5규모(300인이상)","70 건설ㆍ채굴직","2022. 2/2","362","23","22","1","7","7","1.9",
"전북특별자치도","5규모(300인이상)","81 기계 설치ㆍ정비ㆍ생산직","2022. 1/2","5195","87","81","6","11","11",".2",
"전북특별자치도","5규모(300인이상)","81 기계 설치ㆍ정비ㆍ생산직","2022. 2/2","5324","68","55","13","22","22",".4",
"전북특별자치도","5규모(300인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 1/2","2489","47","26","21","36","36","1.4",
"전북특별자치도","5규모(300인이상)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 2/2","2445","47","22","25","28","28","1.1",
"전북특별자치도","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 1/2","1345","29","14","15","16","16","1.2",
"전북특별자치도","5규모(300인이상)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 2/2","1360","13","11","2","14","14","1",
"전북특별자치도","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2022. 1/2","12","1","1","0","0","0","0",
"전북특별자치도","5규모(300인이상)","84 정보통신 설치ㆍ정비직","2022. 2/2","13","0","0","0","1","1","7.1",
"전북특별자치도","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 1/2","1113","17","16","1","0","0","0",
"전북특별자치도","5규모(300인이상)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 2/2","1153","5","5","0","4","4",".3",
"전북특별자치도","5규모(300인이상)","86 섬유ㆍ의복 생산직","2022. 1/2","391","27","27","0","0","30","0",
"전북특별자치도","5규모(300인이상)","86 섬유ㆍ의복 생산직","2022. 2/2","373","0","0","0","18","18","4.6",
"전북특별자치도","5규모(300인이상)","87 식품 가공ㆍ생산직","2022. 1/2","2442","115","84","31","14","14",".6",
"전북특별자치도","5규모(300인이상)","87 식품 가공ㆍ생산직","2022. 2/2","2438","101","75","26","26","26","1.1",
"전북특별자치도","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 1/2","1376","33","32","1","11","11",".8",
"전북특별자치도","5규모(300인이상)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 2/2","1317","28","28","0","2","2",".2",
"전북특별자치도","5규모(300인이상)","89 제조 단순직","2022. 1/2","1157","62","59","3","15","15","1.3",
"전북특별자치도","5규모(300인이상)","89 제조 단순직","2022. 2/2","1082","132","132","0","16","16","1.5",
"전북특별자치도","5규모(300인이상)","90 농림어업직","2022. 1/2","21","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","90 농림어업직","2022. 2/2","54","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","전직종","2022. 1/2","44094","2897","2668","229","673","843","1.5",
"전북특별자치도","5규모(300인이상)","전직종","2022. 2/2","44412","2209","1853","356","687","892","1.5",
"전북특별자치도","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 1/2","7373","261","248","13","34","34",".5",
"전북특별자치도","5규모(300인이상)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 2/2","7759","182","172","10","42","43",".5",
"전북특별자치도","5규모(300인이상)","1 연구직 및 공학기술직","2022. 1/2","3991","122","105","17","67","67","1.7",
"전북특별자치도","5규모(300인이상)","1 연구직 및 공학기술직","2022. 2/2","4190","105","95","10","76","76","1.8",
"전북특별자치도","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 1/2","3478","949","949","0","2","142",".1",
"전북특별자치도","5규모(300인이상)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 2/2","3313","641","636","5","6","134",".2",
"전북특별자치도","5규모(300인이상)","3 보건ㆍ의료직","2022. 1/2","9177","734","648","86","396","396","4.1",
"전북특별자치도","5규모(300인이상)","3 보건ㆍ의료직","2022. 2/2","8929","579","352","227","352","426","3.8",
"전북특별자치도","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 1/2","112","5","5","0","0","0","0",
"전북특별자치도","5규모(300인이상)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 2/2","113","1","1","0","0","0","0",
"전북특별자치도","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 1/2","1915","170","140","30","65","65","3.3",
"전북특별자치도","5규모(300인이상)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 2/2","1932","135","102","33","56","59","2.8",
"전북특별자치도","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 1/2","2163","195","193","2","3","3",".1",
"전북특별자치도","5규모(300인이상)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 2/2","2255","152","146","6","17","17",".7",
"전북특별자치도","5규모(300인이상)","7 건설ㆍ채굴직","2022. 1/2","342","43","41","2","4","4","1.2",
"전북특별자치도","5규모(300인이상)","7 건설ㆍ채굴직","2022. 2/2","362","23","22","1","7","7","1.9",
"전북특별자치도","5규모(300인이상)","8 설치ㆍ정비ㆍ생산직","2022. 1/2","15521","419","339","80","103","133",".7",
"전북특별자치도","5규모(300인이상)","8 설치ㆍ정비ㆍ생산직","2022. 2/2","15505","392","326","66","131","131",".8",
"전북특별자치도","5규모(300인이상)","9 농림어업직","2022. 1/2","21","0","0","0","0","0","0",
"전북특별자치도","5규모(300인이상)","9 농림어업직","2022. 2/2","54","0","0","0","0","0","0",
"전북특별자치도","중소규모(5~299인)","01 관리직(임원ㆍ부서장)","2022. 1/2","928","5","5","0","2","2",".2",
"전북특별자치도","중소규모(5~299인)","01 관리직(임원ㆍ부서장)","2022. 2/2","931","3","3","0","1","1",".1",
"전북특별자치도","중소규모(5~299인)","02 경영ㆍ행정ㆍ사무직","2022. 1/2","60815","1960","1671","289","976","968","1.6",
"전북특별자치도","중소규모(5~299인)","02 경영ㆍ행정ㆍ사무직","2022. 2/2","63267","2085","1831","254","835","851","1.3",
"전북특별자치도","중소규모(5~299인)","03 금융ㆍ보험직","2022. 1/2","9306","221","201","20","69","69",".7",
"전북특별자치도","중소규모(5~299인)","03 금융ㆍ보험직","2022. 2/2","8422","130","120","10","43","43",".5",
"전북특별자치도","중소규모(5~299인)","11 인문ㆍ사회과학 연구직","2022. 1/2","160","10","10","0","8","8","4.8",
"전북특별자치도","중소규모(5~299인)","11 인문ㆍ사회과학 연구직","2022. 2/2","179","19","9","10","12","12","6.3",
"전북특별자치도","중소규모(5~299인)","12 자연ㆍ생명과학 연구직","2022. 1/2","1542","90","89","1","3","3",".2",
"전북특별자치도","중소규모(5~299인)","12 자연ㆍ생명과학 연구직","2022. 2/2","1242","83","81","2","6","6",".5",
"전북특별자치도","중소규모(5~299인)","13 정보통신 연구개발직 및 공학 기술직","2022. 1/2","1635","135","105","30","76","76","4.4",
"전북특별자치도","중소규모(5~299인)","13 정보통신 연구개발직 및 공학 기술직","2022. 2/2","1529","76","64","12","49","49","3.1",
"전북특별자치도","중소규모(5~299인)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 1/2","14051","865","758","107","334","334","2.3",
"전북특별자치도","중소규모(5~299인)","14 건설ㆍ채굴 연구개발직 및 공학 기술직","2022. 2/2","14540","894","759","135","341","348","2.3",
"전북특별자치도","중소규모(5~299인)","15 제조 연구개발직 및 공학 기술직","2022. 1/2","8876","391","300","91","320","306","3.5",
"전북특별자치도","중소규모(5~299인)","15 제조 연구개발직 및 공학 기술직","2022. 2/2","9506","470","283","187","406","401","4.1",
"전북특별자치도","중소규모(5~299인)","21 교육직","2022. 1/2","10798","1357","1335","22","146","146","1.3",
"전북특별자치도","중소규모(5~299인)","21 교육직","2022. 2/2","11151","477","463","14","143","194","1.3",
"전북특별자치도","중소규모(5~299인)","22 법률직","2022. 1/2","261","9","9","0","9","9","3.3",
"전북특별자치도","중소규모(5~299인)","22 법률직","2022. 2/2","153","0","0","0","0","0","0",
"전북특별자치도","중소규모(5~299인)","23 사회복지ㆍ종교직","2022. 1/2","15044","1300","1157","143","456","456","2.9",
"전북특별자치도","중소규모(5~299인)","23 사회복지ㆍ종교직","2022. 2/2","14137","537","498","39","324","324","2.2",
"전북특별자치도","중소규모(5~299인)","24 경찰ㆍ소방ㆍ교도직","2022. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","중소규모(5~299인)","24 경찰ㆍ소방ㆍ교도직","2022. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","중소규모(5~299인)","25 군인 ","2022. 1/2","0","0","0","0","0","0","0",
"전북특별자치도","중소규모(5~299인)","25 군인 ","2022. 2/2","0","0","0","0","0","0","0",
"전북특별자치도","중소규모(5~299인)","30 보건ㆍ의료직","2022. 1/2","19529","1302","1148","154","507","505","2.5",
"전북특별자치도","중소규모(5~299인)","30 보건ㆍ의료직","2022. 2/2","19542","1245","1063","182","560","623","2.8",
"전북특별자치도","중소규모(5~299인)","41 예술ㆍ디자인ㆍ방송직","2022. 1/2","1905","200","163","37","81","81","4.1",
"전북특별자치도","중소규모(5~299인)","41 예술ㆍ디자인ㆍ방송직","2022. 2/2","1936","146","100","46","103","112","5.1",
"전북특별자치도","중소규모(5~299인)","42 스포츠ㆍ레크리에이션직","2022. 1/2","1673","70","64","6","16","33",".9",
"전북특별자치도","중소규모(5~299인)","42 스포츠ㆍ레크리에이션직","2022. 2/2","1642","53","45","8","15","32",".9",
"전북특별자치도","중소규모(5~299인)","51 미용ㆍ예식 서비스직","2022. 1/2","591","94","94","0","0","0","0",
"전북특별자치도","중소규모(5~299인)","51 미용ㆍ예식 서비스직","2022. 2/2","501","28","25","3","24","24","4.6",
"전북특별자치도","중소규모(5~299인)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 1/2","399","37","30","7","11","11","2.7",
"전북특별자치도","중소규모(5~299인)","52 여행ㆍ숙박ㆍ오락 서비스직","2022. 2/2","378","34","29","5","13","13","3.3",
"전북특별자치도","중소규모(5~299인)","53 음식 서비스직","2022. 1/2","10602","934","889","45","372","372","3.4",
"전북특별자치도","중소규모(5~299인)","53 음식 서비스직","2022. 2/2","11981","1283","1152","131","513","532","4.1",
"전북특별자치도","중소규모(5~299인)","54 경호ㆍ경비직","2022. 1/2","5181","430","430","0","31","31",".6",
"전북특별자치도","중소규모(5~299인)","54 경호ㆍ경비직","2022. 2/2","5011","256","253","3","37","37",".7",
"전북특별자치도","중소규모(5~299인)","55 돌봄 서비스직(간병ㆍ육아)","2022. 1/2","17893","1057","1028","29","431","435","2.4",
"전북특별자치도","중소규모(5~299인)","55 돌봄 서비스직(간병ㆍ육아)","2022. 2/2","17320","1286","1194","92","522","522","2.9",
"전북특별자치도","중소규모(5~299인)","56 청소 및 기타 개인서비스직","2022. 1/2","10585","934","914","20","133","133","1.2",
"전북특별자치도","중소규모(5~299인)","56 청소 및 기타 개인서비스직","2022. 2/2","12767","708","704","4","54","54",".4",
"전북특별자치도","중소규모(5~299인)","61 영업ㆍ판매직","2022. 1/2","17465","833","689","144","529","523","2.9",
"전북특별자치도","중소규모(5~299인)","61 영업ㆍ판매직","2022. 2/2","17808","911","852","59","526","528","2.9",
"전북특별자치도","중소규모(5~299인)","62 운전ㆍ운송직","2022. 1/2","16529","772","562","210","796","786","4.6",
"전북특별자치도","중소규모(5~299인)","62 운전ㆍ운송직","2022. 2/2","16745","827","585","242","768","789","4.4",
"전북특별자치도","중소규모(5~299인)","70 건설ㆍ채굴직","2022. 1/2","13510","3702","3667","35","810","810","5.7",
"전북특별자치도","중소규모(5~299인)","70 건설ㆍ채굴직","2022. 2/2","12098","4168","4120","48","878","885","6.8",
"전북특별자치도","중소규모(5~299인)","81 기계 설치ㆍ정비ㆍ생산직","2022. 1/2","11910","830","582","248","607","591","4.8",
"전북특별자치도","중소규모(5~299인)","81 기계 설치ㆍ정비ㆍ생산직","2022. 2/2","12239","998","752","246","609","598","4.7",
"전북특별자치도","중소규모(5~299인)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 1/2","7143","468","278","190","509","504","6.7",
"전북특별자치도","중소규모(5~299인)","82 금속ㆍ재료 설치ㆍ정비ㆍ생산직 (판금ㆍ단조ㆍ주조ㆍ용접ㆍ도장 등)","2022. 2/2","7027","585","346","239","553","657","7.3",
"전북특별자치도","중소규모(5~299인)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 1/2","7878","713","567","146","333","331","4.1",
"전북특별자치도","중소규모(5~299인)","83 전기ㆍ전자 설치ㆍ정비ㆍ생산직","2022. 2/2","7683","469","372","97","192","188","2.4",
"전북특별자치도","중소규모(5~299인)","84 정보통신 설치ㆍ정비직","2022. 1/2","2156","171","164","7","13","13",".6",
"전북특별자치도","중소규모(5~299인)","84 정보통신 설치ㆍ정비직","2022. 2/2","1981","73","66","7","52","52","2.6",
"전북특별자치도","중소규모(5~299인)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 1/2","4266","220","140","80","238","238","5.3",
"전북특별자치도","중소규모(5~299인)","85 화학ㆍ환경 설치ㆍ정비ㆍ생산직","2022. 2/2","4469","293","176","117","132","154","2.9",
"전북특별자치도","중소규모(5~299인)","86 섬유ㆍ의복 생산직","2022. 1/2","2252","117","102","15","54","54","2.3",
"전북특별자치도","중소규모(5~299인)","86 섬유ㆍ의복 생산직","2022. 2/2","2197","45","33","12","85","85","3.7",
"전북특별자치도","중소규모(5~299인)","87 식품 가공ㆍ생산직","2022. 1/2","4852","280","172","108","367","367","7",
"전북특별자치도","중소규모(5~299인)","87 식품 가공ㆍ생산직","2022. 2/2","5262","417","294","123","346","346","6.2",
"전북특별자치도","중소규모(5~299인)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 1/2","4456","174","163","11","142","138","3.1",
"전북특별자치도","중소규모(5~299인)","88 인쇄ㆍ목재ㆍ공예 및 기타 설치ㆍ정비ㆍ생산직","2022. 2/2","4396","157","154","3","129","136","2.9",
"전북특별자치도","중소규모(5~299인)","89 제조 단순직","2022. 1/2","15193","2250","1797","453","1363","1368","8.2",
"전북특별자치도","중소규모(5~299인)","89 제조 단순직","2022. 2/2","16254","1997","1471","526","1164","1236","6.7",
"전북특별자치도","중소규모(5~299인)","90 농림어업직","2022. 1/2","905","330","323","7","54","54","5.6",
"전북특별자치도","중소규모(5~299인)","90 농림어업직","2022. 2/2","1065","328","323","5","51","51","4.6",
"전북특별자치도","중소규모(5~299인)","전직종","2022. 1/2","300286","22262","19606","2656","9797","9756","3.2",
"전북특별자치도","중소규모(5~299인)","전직종","2022. 2/2","305359","21082","18222","2860","9486","9881","3",
"전북특별자치도","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 1/2","71049","2186","1878","308","1047","1039","1.5",
"전북특별자치도","중소규모(5~299인)","0 경영ㆍ사무ㆍ금융ㆍ보험직","2022. 2/2","72620","2218","1955","263","880","895","1.2",
"전북특별자치도","중소규모(5~299인)","1 연구직 및 공학기술직","2022. 1/2","26263","1491","1261","230","742","727","2.7",
"전북특별자치도","중소규모(5~299인)","1 연구직 및 공학기술직","2022. 2/2","26996","1542","1196","346","814","815","2.9",
"전북특별자치도","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 1/2","26102","2666","2501","165","611","611","2.3",
"전북특별자치도","중소규모(5~299인)","2 교육ㆍ법률ㆍ사회복지ㆍ경찰ㆍ소방직 및 군인","2022. 2/2","25441","1014","961","53","467","518","1.8",
"전북특별자치도","중소규모(5~299인)","3 보건ㆍ의료직","2022. 1/2","19529","1302","1148","154","507","505","2.5",
"전북특별자치도","중소규모(5~299인)","3 보건ㆍ의료직","2022. 2/2","19542","1245","1063","182","560","623","2.8",
"전북특별자치도","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 1/2","3578","270","227","43","96","114","2.6",
"전북특별자치도","중소규모(5~299인)","4 예술ㆍ디자인ㆍ방송ㆍ스포츠직","2022. 2/2","3578","199","144","55","118","144","3.2",
"전북특별자치도","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 1/2","45251","3487","3386","101","978","982","2.1",
"전북특별자치도","중소규모(5~299인)","5 미용ㆍ여행ㆍ숙박ㆍ음식ㆍ경비ㆍ청소직","2022. 2/2","47957","3595","3357","238","1163","1181","2.4",
"전북특별자치도","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 1/2","33994","1605","1251","354","1325","1310","3.8",
"전북특별자치도","중소규모(5~299인)","6 영업ㆍ판매ㆍ운전ㆍ운송직","2022. 2/2","34553","1738","1437","301","1293","1316","3.6",
"전북특별자치도","중소규모(5~299인)","7 건설ㆍ채굴직","2022. 1/2","13510","3702","3667","35","810","810","5.7",
"전북특별자치도","중소규모(5~299인)","7 건설ㆍ채굴직","2022. 2/2","12098","4168","4120","48","878","885","6.8",
"전북특별자치도","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2022. 1/2","60106","5222","3965","1257","3627","3605","5.7",
"전북특별자치도","중소규모(5~299인)","8 설치ㆍ정비ㆍ생산직","2022. 2/2","61508","5034","3666","1368","3262","3451","5",
"전북특별자치도","중소규모(5~299인)","9 농림어업직","2022. 1/2","905","330","323","7","54","54","5.6",
"전북특별자치도","중소규모(5~299인)","9 농림어업직","2022. 2/2","1065","328","323","5","51","51","4.6",
"전라남도","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2022. 1/2","552","1","1","0","0","0","0",
"전라남도","5규모(300인이상)","01 관리직(임원ㆍ부서장)","2022. 2/2","613","1","1","0","0","0","0",
"전라남도","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2022. 1/2","5993","170","158","12","25","44",".4",
"전라남도","5규모(300인이상)","02 경영ㆍ행정ㆍ사무직","2022. 2/2","6993","191","189","2","43","48",".6",
"전라남도","5규모(300인이상)","03 금융ㆍ보험직","2022. 1/2","69","1","1","0","0","0","0",
"전라남도","5규모(300인이상)","03 금융ㆍ보험직","2022. 2/2","91","0","0","0","0","0","0",
"전라남도","5규모(300인이상)","11 인문ㆍ사회과학 연구직","2022. 1/2","58","0","0","0","0","0","0",
